"","Gene","seqnames","start","end","width","strand","ranges"
"36865","AT5G36970","5",14604367,14605194,828,"-","14604367-14605194"
"36866","AT5G36980","5",14606980,14607754,775,"-","14606980-14607754"
"36867","AT5G36990","5",14614926,14616135,1210,"-","14614926-14616135"
"36868","AT5G37000","5",14618107,14620282,2176,"+","14618107-14620282"
"36869","AT5G37010","5",14620732,14622941,2210,"-","14620732-14622941"
"36870","AT5G37017","5",14628221,14628847,627,"-","14628221-14628847"
"36871","AT5G37020","5",14630028,14634387,4360,"+","14630028-14634387"
"36873","AT5G37030","5",14634614,14636939,2326,"-","14634614-14636939"
"36874","AT5G37040","5",14639135,14639934,800,"+","14639135-14639934"
"36875","AT5G37050","5",14640510,14641421,912,"-","14640510-14641421"
"36876","AT5G37055","5",14641551,14642440,890,"-","14641551-14642440"
"36877","AT5G37060","5",14642741,14645414,2674,"-","14642741-14645414"
"36878","AT5G37070","5",14651012,14652286,1275,"+","14651012-14652286"
"36879","AT5G37072","5",14652750,14653818,1069,"-","14652750-14653818"
"36880","AT5G37080","5",14659133,14662408,3276,"+","14659133-14662408"
"36881","AT5G37090","5",14663637,14664299,663,"+","14663637-14664299"
"36882","AT5G37100","5",14664936,14666217,1282,"+","14664936-14666217"
"36883","AT5G37110","5",14669594,14674913,5320,"+","14669594-14674913"
"36884","AT5G37120","5",14677666,14677962,297,"+","14677666-14677962"
"36885","AT5G37125","5",14678341,14680737,2397,"-","14678341-14680737"
"36886","AT5G37130","5",14681378,14686684,5307,"+","14681378-14686684"
"36887","AT5G37140","5",14690436,14692851,2416,"+","14690436-14692851"
"36888","AT5G37145","5",14694503,14696107,1605,"+","14694503-14696107"
"36889","AT5G37150","5",14701330,14704562,3233,"+","14701330-14704562"
"36890","AT5G37160","5",14705426,14708376,2951,"+","14705426-14708376"
"36891","AT5G37170","5",14712811,14714303,1493,"+","14712811-14714303"
"36892","AT5G37175","5",14715702,14716470,769,"-","14715702-14716470"
"36893","AT5G37180","5",14718238,14722913,4676,"+","14718238-14722913"
"36894","AT5G37190","5",14723144,14726694,3551,"-","14723144-14726694"
"36895","AT5G37200","5",14727832,14728485,654,"+","14727832-14728485"
"36896","AT5G37210","5",14729225,14731508,2284,"-","14729225-14731508"
"36897","AT5G37220","5",14733877,14734521,645,"+","14733877-14734521"
"36898","AT5G37230","5",14735154,14735780,627,"+","14735154-14735780"
"36899","AT5G37240","5",14737560,14739256,1697,"-","14737560-14739256"
"36900","AT5G37250","5",14750393,14750971,579,"+","14750393-14750971"
"36901","AT5G37260","5",14751344,14753088,1745,"-","14751344-14753088"
"36902","AT5G37270","5",14757933,14758559,627,"-","14757933-14758559"
"36903","AT5G37280","5",14761275,14761925,651,"-","14761275-14761925"
"36904","AT5G37290","5",14762370,14764344,1975,"+","14762370-14764344"
"36906","AT5G37300","5",14767499,14770249,2751,"+","14767499-14770249"
"36907","AT5G37310","5",14772512,14776207,3696,"-","14772512-14776207"
"36908","AT5G37320","5",14777931,14779717,1787,"+","14777931-14779717"
"36909","AT5G37330","5",14783436,14786027,2592,"+","14783436-14786027"
"36911","AT5G37340","5",14787267,14792772,5506,"-","14787267-14792772"
"36913","AT5G37350","5",14792984,14796027,3044,"+","14792984-14796027"
"36915","AT5G37351","5",14797306,14797497,192,"-","14797306-14797497"
"36916","AT5G37352","5",14796126,14797001,876,"+","14796126-14797001"
"36917","AT5G37360","5",14805229,14808236,3008,"-","14805229-14808236"
"36919","AT5G37370","5",14812685,14816520,3836,"-","14812685-14816520"
"36922","AT5G37380","5",14816759,14819287,2529,"-","14816759-14819287"
"36927","AT5G37381","5",14822784,14825642,2859,"+","14822784-14825642"
"36928","AT5G37383","5",14827030,14829390,2361,"+","14827030-14829390"
"36929","AT5G37385","5",14830453,14830960,508,"+","14830453-14830960"
"36930","AT5G37390","5",14831432,14833855,2424,"-","14831432-14833855"
"36931","AT5G37400","5",14834343,14836346,2004,"+","14834343-14836346"
"36932","AT5G37410","5",14836661,14838508,1848,"+","14836661-14838508"
"36933","AT5G37415","5",14839047,14840301,1255,"-","14839047-14840301"
"36935","AT5G37420","5",14840143,14842070,1928,"+","14840143-14842070"
"36936","AT5G37430","5",14842430,14844308,1879,"+","14842430-14844308"
"36937","AT5G37440","5",14844359,14845560,1202,"-","14844359-14845560"
"36938","AT5G37442","5",14848917,14849771,855,"-","14848917-14849771"
"36939","AT5G37445","5",14851654,14852479,826,"-","14851654-14852479"
"36940","AT5G37450","5",14852801,14857098,4298,"-","14852801-14857098"
"36941","AT5G37460","5",14858494,14860362,1869,"-","14858494-14860362"
"36942","AT5G37470","5",14861503,14863392,1890,"-","14861503-14863392"
"36943","AT5G37473","5",14870836,14871153,318,"-","14870836-14871153"
"36944","AT5G37474","5",14875186,14875527,342,"-","14875186-14875527"
"36945","AT5G37475","5",14866057,14868741,2685,"-","14866057-14868741"
"36946","AT5G37476","5",14875890,14876773,884,"+","14875890-14876773"
"36947","AT5G37478","5",14881560,14883989,2430,"+","14881560-14883989"
"36948","AT5G37480","5",14884331,14885969,1639,"-","14884331-14885969"
"36949","AT5G37485","5",14886193,14886979,787,"-","14886193-14886979"
"36950","AT5G37490","5",14887478,14889151,1674,"+","14887478-14889151"
"36951","AT5G37500","5",14889692,14895214,5523,"-","14889692-14895214"
"36953","AT5G37510","5",14897410,14900657,3248,"+","14897410-14900657"
"36954","AT5G37520","5",14902670,14904211,1542,"+","14902670-14904211"
"36956","AT5G37530","5",14906489,14909177,2689,"+","14906489-14909177"
"36957","AT5G37540","5",14912835,14914431,1597,"+","14912835-14914431"
"36958","AT5G37550","5",14918901,14919868,968,"-","14918901-14919868"
"36959","AT5G37560","5",14921986,14923790,1805,"+","14921986-14923790"
"36960","AT5G37570","5",14924494,14926146,1653,"-","14924494-14926146"
"36961","AT5G37590","5",14927313,14932787,5475,"-","14927313-14932787"
"36962","AT5G37600","5",14933336,14935841,2506,"-","14933336-14935841"
"36963","AT5G37610","5",14938121,14938612,492,"+","14938121-14938612"
"36964","AT5G37620","5",14942396,14944354,1959,"-","14942396-14944354"
"36965","AT5G37630","5",14947330,14952765,5436,"+","14947330-14952765"
"36966","AT5G37640","5",14952782,14953750,969,"-","14952782-14953750"
"36967","AT5G37650","5",14954011,14955834,1824,"-","14954011-14955834"
"36969","AT5G37660","5",14959797,14961594,1798,"+","14959797-14961594"
"36970","AT5G37665","5",14962141,14967533,5393,"-","14962141-14967533"
"36971","AT5G37667","5",14968247,14968351,105,"-","14968247-14968351"
"36972","AT5G37670","5",14968991,14969509,519,"+","14968991-14969509"
"36973","AT5G37680","5",14969596,14971312,1717,"-","14969596-14971312"
"36974","AT5G37690","5",14973353,14976169,2817,"-","14973353-14976169"
"36975","AT5G37710","5",14979159,14981400,2242,"+","14979159-14981400"
"36976","AT5G37720","5",14981638,14984606,2969,"-","14981638-14984606"
"36978","AT5G37730","5",14986033,14986917,885,"-","14986033-14986917"
"36979","AT5G37732","5",14987706,14988261,556,"-","14987706-14988261"
"36980","AT5G37740","5",14992005,14993671,1667,"+","14992005-14993671"
"36982","AT5G37750","5",14995789,14997046,1258,"+","14995789-14997046"
"36983","AT5G37760","5",14997168,14998219,1052,"+","14997168-14998219"
"36984","AT5G37770","5",14998854,14999619,766,"-","14998854-14999619"
"36985","AT5G37780","5",15004527,15006205,1679,"-","15004527-15006205"
"36988","AT5G37790","5",15008172,15011152,2981,"-","15008172-15011152"
"36989","AT5G37795","5",15032508,15032581,74,"-","15032508-15032581"
"36990","AT5G37800","5",15036197,15037574,1378,"+","15036197-15037574"
"36991","AT5G37810","5",15045232,15047807,2576,"+","15045232-15047807"
"36992","AT5G37820","5",15050261,15051542,1282,"+","15050261-15051542"
"36993","AT5G37830","5",15056188,15060777,4590,"-","15056188-15060777"
"36994","AT5G37840","5",15062008,15063402,1395,"-","15062008-15063402"
"36995","AT5G37850","5",15065374,15068999,3626,"+","15065374-15068999"
"36998","AT5G37860","5",15069578,15070555,978,"-","15069578-15070555"
"36999","AT5G37870","5",15073764,15074851,1088,"-","15073764-15074851"
"37000","AT5G37872","5",15079744,15081114,1371,"+","15079744-15081114"
"37001","AT5G37875","5",15081742,15083988,2247,"+","15081742-15083988"
"37002","AT5G37880","5",15084460,15084988,529,"-","15084460-15084988"
"37003","AT5G37890","5",15090286,15091894,1609,"-","15090286-15091894"
"37004","AT5G37900","5",15093903,15094802,900,"-","15093903-15094802"
"37005","AT5G37910","5",15096210,15097318,1109,"-","15096210-15097318"
"37006","AT5G37920","5",15099341,15101170,1830,"-","15099341-15101170"
"37007","AT5G37930","5",15102200,15103669,1470,"-","15102200-15103669"
"37008","AT5G37940","5",15107296,15108966,1671,"+","15107296-15108966"
"37009","AT5G37950","5",15115883,15117617,1735,"+","15115883-15117617"
"37011","AT5G37960","5",15121438,15121836,399,"+","15121438-15121836"
"37012","AT5G37970","5",15123089,15124684,1596,"-","15123089-15124684"
"37013","AT5G37980","5",15131360,15133085,1726,"+","15131360-15133085"
"37014","AT5G37990","5",15133737,15135500,1764,"-","15133737-15135500"
"37015","AT5G38000","5",15141788,15143492,1705,"+","15141788-15143492"
"37016","AT5G38005","5",15155067,15156088,1022,"+","15155067-15156088"
"37017","AT5G38010","5",15158275,15160212,1938,"+","15158275-15160212"
"37018","AT5G38020","5",15165652,15167729,2078,"-","15165652-15167729"
"37019","AT5G38030","5",15171246,15175457,4212,"-","15171246-15175457"
"37020","AT5G38035","5",15176231,15180696,4466,"+","15176231-15180696"
"37021","AT5G38037","5",15183657,15184337,681,"+","15183657-15184337"
"37022","AT5G38040","5",15185077,15186508,1432,"+","15185077-15186508"
"37023","AT5G38050","5",15187519,15188783,1265,"+","15187519-15188783"
"37024","AT5G38060","5",15189444,15190132,689,"+","15189444-15190132"
"37026","AT5G38070","5",15190229,15191689,1461,"+","15190229-15191689"
"37027","AT5G38080","5",15191715,15192645,931,"-","15191715-15192645"
"37028","AT5G38090","5",15193466,15194089,624,"-","15193466-15194089"
"37029","AT5G38096","5",15198468,15204265,5798,"-","15198468-15204265"
"37030","AT5G38100","5",15199489,15201197,1709,"-","15199489-15201197"
"37032","AT5G38110","5",15208470,15210215,1746,"+","15208470-15210215"
"37033","AT5G38120","5",15213765,15216205,2441,"+","15213765-15216205"
"37034","AT5G38130","5",15217910,15219372,1463,"-","15217910-15219372"
"37035","AT5G38140","5",15220208,15222272,2065,"-","15220208-15222272"
"37036","AT5G38150","5",15223116,15225107,1992,"-","15223116-15225107"
"37037","AT5G38155","5",15225318,15225391,74,"+","15225318-15225391"
"37038","AT5G38160","5",15225767,15226208,442,"+","15225767-15226208"
"37039","AT5G38170","5",15227638,15228081,444,"+","15227638-15228081"
"37040","AT5G38180","5",15229810,15230243,434,"+","15229810-15230243"
"37041","AT5G38190","5",15234188,15237906,3719,"+","15234188-15237906"
"37042","AT5G38192","5",15238555,15244741,6187,"-","15238555-15244741"
"37043","AT5G38195","5",15246910,15247329,420,"+","15246910-15247329"
"37044","AT5G38197","5",15251024,15251314,291,"+","15251024-15251314"
"37045","AT5G38200","5",15256276,15258755,2480,"+","15256276-15258755"
"37046","AT5G38210","5",15261005,15265630,4626,"+","15261005-15265630"
"37047","AT5G38212","5",15262454,15265241,2788,"-","15262454-15265241"
"37050","AT5G38220","5",15268868,15271353,2486,"+","15268868-15271353"
"37051","AT5G38230","5",15274326,15276766,2441,"+","15274326-15276766"
"37052","AT5G38240","5",15277239,15279317,2079,"-","15277239-15279317"
"37053","AT5G38250","5",15280643,15282709,2067,"-","15280643-15282709"
"37054","AT5G38260","5",15283692,15285837,2146,"-","15283692-15285837"
"37055","AT5G38270","5",15289032,15290252,1221,"+","15289032-15290252"
"37056","AT5G38275","5",15290725,15292125,1401,"-","15290725-15292125"
"37057","AT5G38280","5",15293121,15297323,4203,"-","15293121-15297323"
"37058","AT5G38285","5",15298033,15300708,2676,"-","15298033-15300708"
"37060","AT5G38290","5",15303498,15305546,2049,"+","15303498-15305546"
"37061","AT5G38300","5",15305932,15307008,1077,"+","15305932-15307008"
"37062","AT5G38310","5",15310405,15311321,917,"-","15310405-15311321"
"37063","AT5G38314","5",15312956,15313078,123,"-","15312956-15313078"
"37064","AT5G38317","5",15314060,15315226,1167,"+","15314060-15315226"
"37065","AT5G38320","5",15316015,15316834,820,"-","15316015-15316834"
"37067","AT5G38330","5",15317767,15318445,679,"+","15317767-15318445"
"37068","AT5G38340","5",15320507,15324061,3555,"+","15320507-15324061"
"37069","AT5G38344","5",15325831,15326988,1158,"+","15325831-15326988"
"37070","AT5G38350","5",15328659,15331528,2870,"+","15328659-15331528"
"37071","AT5G38360","5",15331711,15333625,1915,"-","15331711-15333625"
"37072","AT5G38365","5",15334173,15339896,5724,"+","15334173-15339896"
"37073","AT5G38370","5",15340393,15340695,303,"-","15340393-15340695"
"37074","AT5G38378","5",15344448,15344711,264,"+","15344448-15344711"
"37075","AT5G38380","5",15345444,15348427,2984,"+","15345444-15348427"
"37077","AT5G38383","5",15351376,15360312,8937,"+","15351376-15360312"
"37078","AT5G38386","5",15363178,15364815,1638,"+","15363178-15364815"
"37079","AT5G38390","5",15366432,15368053,1622,"+","15366432-15368053"
"37080","AT5G38393","5",15368228,15372475,4248,"+","15368228-15372475"
"37081","AT5G38396","5",15373094,15374726,1633,"+","15373094-15374726"
"37082","AT5G38400","5",15375846,15376301,456,"+","15375846-15376301"
"37083","AT5G38410","5",15377173,15378416,1244,"-","15377173-15378416"
"37086","AT5G38420","5",15380945,15382035,1091,"-","15380945-15382035"
"37087","AT5G38430","5",15384117,15385247,1131,"-","15384117-15385247"
"37088","AT5G38435","5",15388045,15388656,612,"+","15388045-15388656"
"37089","AT5G38437","5",15388780,15389428,649,"+","15388780-15389428"
"37090","AT5G38440","5",15390223,15390624,402,"+","15390223-15390624"
"37091","AT5G38450","5",15393754,15397279,3526,"-","15393754-15397279"
"37093","AT5G38460","5",15398284,15401026,2743,"-","15398284-15401026"
"37094","AT5G38470","5",15404642,15407711,3070,"+","15404642-15407711"
"37096","AT5G38480","5",15409697,15411516,1820,"+","15409697-15411516"
"37098","AT5G38490","5",15411672,15413132,1461,"-","15411672-15413132"
"37099","AT5G38500","5",15416018,15417253,1236,"-","15416018-15417253"
"37101","AT5G38510","5",15417733,15420606,2874,"-","15417733-15420606"
"37102","AT5G38520","5",15421573,15423431,1859,"+","15421573-15423431"
"37104","AT5G38530","5",15424038,15426470,2433,"+","15424038-15426470"
"37105","AT5G38540","5",15426810,15428710,1901,"-","15426810-15428710"
"37106","AT5G38550","5",15432781,15435779,2999,"-","15432781-15435779"
"37107","AT5G38560","5",15439249,15443164,3916,"+","15439249-15443164"
"37108","AT5G38565","5",15444310,15446009,1700,"-","15444310-15446009"
"37109","AT5G38570","5",15449279,15450601,1323,"-","15449279-15450601"
"37110","AT5G38580","5",15451164,15451842,679,"-","15451164-15451842"
"37111","AT5G38590","5",15451933,15453885,1953,"-","15451933-15453885"
"37113","AT5G38595","5",15454386,15454905,520,"+","15454386-15454905"
"37114","AT5G38600","5",15456595,15460767,4173,"+","15456595-15460767"
"37115","AT5G38610","5",15460691,15461459,769,"-","15460691-15461459"
"37116","AT5G38620","5",15463858,15464907,1050,"-","15463858-15464907"
"37117","AT5G38630","5",15465992,15468185,2194,"+","15465992-15468185"
"37118","AT5G38640","5",15467679,15470724,3046,"-","15467679-15470724"
"37119","AT5G38650","5",15470961,15472815,1855,"-","15470961-15472815"
"37121","AT5G38660","5",15473109,15475552,2444,"-","15473109-15475552"
"37122","AT5G38670","5",15475786,15476871,1086,"+","15475786-15476871"
"37123","AT5G38680","5",15477324,15479040,1717,"+","15477324-15479040"
"37124","AT5G38690","5",15479177,15483250,4074,"-","15479177-15483250"
"37125","AT5G38700","5",15489594,15490399,806,"+","15489594-15490399"
"37126","AT5G38705","5",15492042,15497246,5205,"-","15492042-15497246"
"37127","AT5G38710","5",15501245,15504109,2865,"+","15501245-15504109"
"37128","AT5G38720","5",15508244,15510559,2316,"-","15508244-15510559"
"37129","AT5G38730","5",15510901,15512691,1791,"+","15510901-15512691"
"37130","AT5G38740","5",15513025,15514305,1281,"-","15513025-15514305"
"37131","AT5G38750","5",15522650,15523180,531,"+","15522650-15523180"
"37132","AT5G38760","5",15524178,15524977,800,"+","15524178-15524977"
"37133","AT5G38770","5",15526114,15526407,294,"+","15526114-15526407"
"37134","AT5G38780","5",15530015,15531522,1508,"+","15530015-15531522"
"37135","AT5G38790","5",15533785,15534180,396,"+","15533785-15534180"
"37136","AT5G38800","5",15538197,15538802,606,"-","15538197-15538802"
"37137","AT5G38810","5",15540484,15541540,1057,"-","15540484-15541540"
"37138","AT5G38820","5",15543481,15545182,1702,"+","15543481-15545182"
"37139","AT5G38830","5",15545569,15548186,2618,"-","15545569-15548186"
"37140","AT5G38840","5",15551296,15555077,3782,"+","15551296-15555077"
"37141","AT5G38850","5",15555156,15558732,3577,"+","15555156-15558732"
"37142","AT5G38860","5",15558956,15561126,2171,"+","15558956-15561126"
"37143","AT5G38870","5",15561465,15562122,658,"+","15561465-15562122"
"37144","AT5G38880","5",15563306,15569194,5889,"-","15563306-15569194"
"37145","AT5G38890","5",15569480,15571144,1665,"+","15569480-15571144"
"37148","AT5G38895","5",15571503,15573526,2024,"+","15571503-15573526"
"37149","AT5G38900","5",15573505,15575618,2114,"-","15573505-15575618"
"37150","AT5G38905","5",15575857,15575930,74,"+","15575857-15575930"
"37151","AT5G38910","5",15578811,15579584,774,"+","15578811-15579584"
